type,event_type,startedAt,duration,cause,cpu_user,cpu_kernel,cpu_wallClock,heap_occupancy_before_coll,heap_occupancy_after_coll,heap_size_before_coll,heap_size_after_coll,perm_or_meta_occupancy_before_coll,perm_or_meta_occupancy_after_coll,perm_or_meta_size_before_coll,perm_or_meta_size_after_coll
ConcurrentCleanupForNextMark,ConcurrentEvent,2023-07-19T10:14:16.835+02:00@2244662.348,0.002476,UNKNOWN_GCCAUSE,0,0,0,0,0,0,0,0,0,0,0
G1GCYoungInitialMark,PauseEvent,2023-07-19T10:14:17.194+02:00@2244662.707,0.004994,G1_HUMONGOUS_ALLOCATION,0.01,0.0,0.01,289792,209920,921600,921600,111847,111847,112576,112576
G1GCConcurrentUndoCycle,ConcurrentEvent,2023-07-19T10:14:17.199+02:00@2244662.712,0.001142,GCCAUSE_NOT_SET,0,0,0,0,0,0,0,0,0,0,0
ConcurrentCleanupForNextMark,ConcurrentEvent,2023-07-19T10:14:17.199+02:00@2244662.712,0.001125,UNKNOWN_GCCAUSE,0,0,0,0,0,0,0,0,0,0,0
Young,PauseEvent,2023-07-19T10:14:21.302+02:00@2244666.815,0.004856,G1_EVACUATION_PAUSE,0.01,0.01,0.0,772096,208896,921600,921600,111847,111847,112576,112576
G1GCYoungInitialMark,PauseEvent,2023-07-19T10:14:24.037+02:00@2244669.551,0.005124,G1_HUMONGOUS_ALLOCATION,0.01,0.0,0.0,647168,209920,921600,921600,111847,111847,112576,112576
G1GCConcurrentUndoCycle,ConcurrentEvent,2023-07-19T10:14:24.043+02:00@2244669.556,0.001109,GCCAUSE_NOT_SET,0,0,0,0,0,0,0,0,0,0,0
ConcurrentCleanupForNextMark,ConcurrentEvent,2023-07-19T10:14:24.043+02:00@2244669.556,0.0010789999999999999,UNKNOWN_GCCAUSE,0,0,0,0,0,0,0,0,0,0,0
G1GCYoungInitialMark,PauseEvent,2023-07-19T10:14:25.190+02:00@2244670.703,0.005378,G1_HUMONGOUS_ALLOCATION,0.01,0.0,0.0,414720,209920,921600,921600,111847,111847,112576,112576
G1GCConcurrentUndoCycle,ConcurrentEvent,2023-07-19T10:14:25.196+02:00@2244670.709,0.001251,GCCAUSE_NOT_SET,0,0,0,0,0,0,0,0,0,0,0
ConcurrentCleanupForNextMark,ConcurrentEvent,2023-07-19T10:14:25.196+02:00@2244670.709,0.001236,UNKNOWN_GCCAUSE,0,0,0,0,0,0,0,0,0,0,0
G1GCYoungInitialMark,PauseEvent,2023-07-19T10:14:25.566+02:00@2244671.080,0.004703000000000001,G1_HUMONGOUS_ALLOCATION,0.01,0.0,0.01,297984,208896,921600,921600,111847,111847,112576,112576
G1GCConcurrentUndoCycle,ConcurrentEvent,2023-07-19T10:14:25.571+02:00@2244671.084,0.001157,GCCAUSE_NOT_SET,0,0,0,0,0,0,0,0,0,0,0
ConcurrentCleanupForNextMark,ConcurrentEvent,2023-07-19T10:14:25.571+02:00@2244671.084,0.001131,UNKNOWN_GCCAUSE,0,0,0,0,0,0,0,0,0,0,0
G1GCYoungInitialMark,PauseEvent,2023-07-19T10:14:25.845+02:00@2244671.358,0.004475,G1_HUMONGOUS_ALLOCATION,0.01,0.0,0.01,286720,208896,921600,921600,111847,111847,112576,112576
G1GCConcurrentUndoCycle,ConcurrentEvent,2023-07-19T10:14:25.849+02:00@2244671.363,0.00114,GCCAUSE_NOT_SET,0,0,0,0,0,0,0,0,0,0,0
ConcurrentCleanupForNextMark,ConcurrentEvent,2023-07-19T10:14:25.849+02:00@2244671.363,0.001116,UNKNOWN_GCCAUSE,0,0,0,0,0,0,0,0,0,0,0
G1GCYoungInitialMark,PauseEvent,2023-07-19T10:14:28.178+02:00@2244673.692,0.005312,G1_HUMONGOUS_ALLOCATION,0.01,0.0,0.0,601088,211968,921600,921600,111847,111847,112576,112576
G1GCConcurrentUndoCycle,ConcurrentEvent,2023-07-19T10:14:28.184+02:00@2244673.697,0.001285,GCCAUSE_NOT_SET,0,0,0,0,0,0,0,0,0,0,0
ConcurrentCleanupForNextMark,ConcurrentEvent,2023-07-19T10:14:28.184+02:00@2244673.697,0.001261,UNKNOWN_GCCAUSE,0,0,0,0,0,0,0,0,0,0,0
Young,PauseEvent,2023-07-19T10:14:32.177+02:00@2244677.690,0.004436,G1_EVACUATION_PAUSE,0.01,0.0,0.0,772096,208896,921600,921600,111847,111847,112576,112576
G1GCYoungInitialMark,PauseEvent,2023-07-19T10:14:35.002+02:00@2244680.516,0.004966,G1_HUMONGOUS_ALLOCATION,0.0,0.0,0.0,595968,208896,921600,921600,111847,111847,112576,112576
G1GCConcurrentUndoCycle,ConcurrentEvent,2023-07-19T10:14:35.007+02:00@2244680.521,0.0017230000000000001,GCCAUSE_NOT_SET,0,0,0,0,0,0,0,0,0,0,0
ConcurrentCleanupForNextMark,ConcurrentEvent,2023-07-19T10:14:35.007+02:00@2244680.521,0.001707,UNKNOWN_GCCAUSE,0,0,0,0,0,0,0,0,0,0,0
G1GCYoungInitialMark,PauseEvent,2023-07-19T10:14:36.159+02:00@2244681.672,0.004952,G1_HUMONGOUS_ALLOCATION,0.01,0.0,0.0,370688,208896,921600,921600,111847,111847,112576,112576
G1GCConcurrentUndoCycle,ConcurrentEvent,2023-07-19T10:14:36.164+02:00@2244681.677,0.001322,GCCAUSE_NOT_SET,0,0,0,0,0,0,0,0,0,0,0
ConcurrentCleanupForNextMark,ConcurrentEvent,2023-07-19T10:14:36.164+02:00@2244681.677,0.001279,UNKNOWN_GCCAUSE,0,0,0,0,0,0,0,0,0,0,0
G1GCYoungInitialMark,PauseEvent,2023-07-19T10:14:40.188+02:00@2244685.702,0.0057350000000000005,G1_HUMONGOUS_ALLOCATION,0.0,0.01,0.01,737280,209920,921600,921600,111847,111847,112576,112576
G1GCConcurrentUndoCycle,ConcurrentEvent,2023-07-19T10:14:40.194+02:00@2244685.707,0.001234,GCCAUSE_NOT_SET,0,0,0,0,0,0,0,0,0,0,0
ConcurrentCleanupForNextMark,ConcurrentEvent,2023-07-19T10:14:40.194+02:00@2244685.707,0.0011970000000000001,UNKNOWN_GCCAUSE,0,0,0,0,0,0,0,0,0,0,0
G1GCYoungInitialMark,PauseEvent,2023-07-19T10:14:43.511+02:00@2244689.025,0.0052569999999999995,G1_HUMONGOUS_ALLOCATION,0.01,0.0,0.01,527360,209920,921600,921600,111847,111847,112576,112576
G1GCConcurrentUndoCycle,ConcurrentEvent,2023-07-19T10:14:43.517+02:00@2244689.030,0.001365,GCCAUSE_NOT_SET,0,0,0,0,0,0,0,0,0,0,0
ConcurrentCleanupForNextMark,ConcurrentEvent,2023-07-19T10:14:43.517+02:00@2244689.030,0.0013460000000000002,UNKNOWN_GCCAUSE,0,0,0,0,0,0,0,0,0,0,0
G1GCYoungInitialMark,PauseEvent,2023-07-19T10:14:44.596+02:00@2244690.109,0.0044610000000000006,G1_HUMONGOUS_ALLOCATION,0.01,0.0,0.01,386048,209920,921600,921600,111847,111847,112576,112576
G1GCConcurrentUndoCycle,ConcurrentEvent,2023-07-19T10:14:44.600+02:00@2244690.113,0.001498,GCCAUSE_NOT_SET,0,0,0,0,0,0,0,0,0,0,0
ConcurrentCleanupForNextMark,ConcurrentEvent,2023-07-19T10:14:44.600+02:00@2244690.113,0.001479,UNKNOWN_GCCAUSE,0,0,0,0,0,0,0,0,0,0,0
G1GCYoungInitialMark,PauseEvent,2023-07-19T10:14:46.866+02:00@2244692.380,0.004416000000000001,G1_HUMONGOUS_ALLOCATION,0.01,0.0,0.01,489472,208896,921600,921600,111847,111847,112576,112576
G1GCConcurrentUndoCycle,ConcurrentEvent,2023-07-19T10:14:46.871+02:00@2244692.384,0.0012150000000000002,GCCAUSE_NOT_SET,0,0,0,0,0,0,0,0,0,0,0
ConcurrentCleanupForNextMark,ConcurrentEvent,2023-07-19T10:14:46.871+02:00@2244692.384,0.001199,UNKNOWN_GCCAUSE,0,0,0,0,0,0,0,0,0,0,0
G1GCYoungInitialMark,PauseEvent,2023-07-19T10:14:48.371+02:00@2244693.884,0.006036,G1_HUMONGOUS_ALLOCATION,0.01,0.0,0.01,457728,209920,921600,921600,111847,111847,112576,112576
G1GCConcurrentUndoCycle,ConcurrentEvent,2023-07-19T10:14:48.377+02:00@2244693.890,0.0011819999999999999,GCCAUSE_NOT_SET,0,0,0,0,0,0,0,0,0,0,0
ConcurrentCleanupForNextMark,ConcurrentEvent,2023-07-19T10:14:48.377+02:00@2244693.890,0.001142,UNKNOWN_GCCAUSE,0,0,0,0,0,0,0,0,0,0,0
G1GCYoungInitialMark,PauseEvent,2023-07-19T10:14:49.722+02:00@2244695.236,0.005558,G1_HUMONGOUS_ALLOCATION,0.01,0.0,0.0,398336,209920,921600,921600,111847,111847,112576,112576
G1GCConcurrentUndoCycle,ConcurrentEvent,2023-07-19T10:14:49.728+02:00@2244695.241,0.001371,GCCAUSE_NOT_SET,0,0,0,0,0,0,0,0,0,0,0
ConcurrentCleanupForNextMark,ConcurrentEvent,2023-07-19T10:14:49.728+02:00@2244695.241,0.001332,UNKNOWN_GCCAUSE,0,0,0,0,0,0,0,0,0,0,0
G1GCYoungInitialMark,PauseEvent,2023-07-19T10:14:50.433+02:00@2244695.946,0.0055780000000000005,G1_HUMONGOUS_ALLOCATION,0.01,0.0,0.01,365568,209920,921600,921600,111847,111847,112576,112576
G1GCConcurrentUndoCycle,ConcurrentEvent,2023-07-19T10:14:50.438+02:00@2244695.952,0.001065,GCCAUSE_NOT_SET,0,0,0,0,0,0,0,0,0,0,0
ConcurrentCleanupForNextMark,ConcurrentEvent,2023-07-19T10:14:50.438+02:00@2244695.952,0.001038,UNKNOWN_GCCAUSE,0,0,0,0,0,0,0,0,0,0,0
G1GCYoungInitialMark,PauseEvent,2023-07-19T10:14:51.275+02:00@2244696.788,0.005683,G1_HUMONGOUS_ALLOCATION,0.0,0.0,0.01,361472,210944,921600,921600,111847,111847,112576,112576
G1GCConcurrentUndoCycle,ConcurrentEvent,2023-07-19T10:14:51.281+02:00@2244696.794,0.001903,GCCAUSE_NOT_SET,0,0,0,0,0,0,0,0,0,0,0
ConcurrentCleanupForNextMark,ConcurrentEvent,2023-07-19T10:14:51.281+02:00@2244696.794,0.001835,UNKNOWN_GCCAUSE,0,0,0,0,0,0,0,0,0,0,0
G1GCYoungInitialMark,PauseEvent,2023-07-19T10:14:52.078+02:00@2244697.591,0.005253,G1_HUMONGOUS_ALLOCATION,0.01,0.0,0.0,352256,209920,921600,921600,111847,111847,112576,112576
G1GCConcurrentUndoCycle,ConcurrentEvent,2023-07-19T10:14:52.083+02:00@2244697.596,0.001221,GCCAUSE_NOT_SET,0,0,0,0,0,0,0,0,0,0,0
ConcurrentCleanupForNextMark,ConcurrentEvent,2023-07-19T10:14:52.083+02:00@2244697.596,0.001199,UNKNOWN_GCCAUSE,0,0,0,0,0,0,0,0,0,0,0
G1GCYoungInitialMark,PauseEvent,2023-07-19T10:14:53.182+02:00@2244698.695,0.005301,G1_HUMONGOUS_ALLOCATION,0.01,0.0,0.0,401408,211968,921600,921600,111847,111847,112576,112576
G1GCConcurrentUndoCycle,ConcurrentEvent,2023-07-19T10:14:53.187+02:00@2244698.700,0.001464,GCCAUSE_NOT_SET,0,0,0,0,0,0,0,0,0,0,0
ConcurrentCleanupForNextMark,ConcurrentEvent,2023-07-19T10:14:53.187+02:00@2244698.700,0.001428,UNKNOWN_GCCAUSE,0,0,0,0,0,0,0,0,0,0,0
G1GCYoungInitialMark,PauseEvent,2023-07-19T10:14:53.314+02:00@2244698.827,0.004378999999999999,G1_HUMONGOUS_ALLOCATION,0.01,0.0,0.01,253952,208896,921600,921600,111847,111847,112576,112576
G1GCConcurrentUndoCycle,ConcurrentEvent,2023-07-19T10:14:53.318+02:00@2244698.831,0.001266,GCCAUSE_NOT_SET,0,0,0,0,0,0,0,0,0,0,0
ConcurrentCleanupForNextMark,ConcurrentEvent,2023-07-19T10:14:53.318+02:00@2244698.831,0.0012410000000000001,UNKNOWN_GCCAUSE,0,0,0,0,0,0,0,0,0,0,0
G1GCYoungInitialMark,PauseEvent,2023-07-19T10:14:57.294+02:00@2244702.807,0.004940000000000001,G1_HUMONGOUS_ALLOCATION,0.01,0.0,0.01,698368,208896,921600,921600,111847,111847,112576,112576
G1GCConcurrentUndoCycle,ConcurrentEvent,2023-07-19T10:14:57.299+02:00@2244702.812,0.001281,GCCAUSE_NOT_SET,0,0,0,0,0,0,0,0,0,0,0
ConcurrentCleanupForNextMark,ConcurrentEvent,2023-07-19T10:14:57.299+02:00@2244702.812,0.001244,UNKNOWN_GCCAUSE,0,0,0,0,0,0,0,0,0,0,0
Young,PauseEvent,2023-07-19T10:15:01.638+02:00@2244707.152,0.004208,G1_EVACUATION_PAUSE,0.01,0.0,0.0,771072,208896,921600,921600,111847,111847,112576,112576
Young,PauseEvent,2023-07-19T10:15:05.568+02:00@2244711.081,0.004505,G1_EVACUATION_PAUSE,0.01,0.0,0.01,776192,208896,921600,921600,111847,111847,112576,112576
G1GCYoungInitialMark,PauseEvent,2023-07-19T10:15:07.154+02:00@2244712.668,0.004416000000000001,G1_HUMONGOUS_ALLOCATION,0.01,0.0,0.01,482304,209920,921600,921600,111847,111847,112576,112576
G1GCConcurrentUndoCycle,ConcurrentEvent,2023-07-19T10:15:07.159+02:00@2244712.672,0.001228,GCCAUSE_NOT_SET,0,0,0,0,0,0,0,0,0,0,0
ConcurrentCleanupForNextMark,ConcurrentEvent,2023-07-19T10:15:07.159+02:00@2244712.672,0.001195,UNKNOWN_GCCAUSE,0,0,0,0,0,0,0,0,0,0,0
G1GCYoungInitialMark,PauseEvent,2023-07-19T10:15:10.148+02:00@2244715.661,0.005628,G1_HUMONGOUS_ALLOCATION,0.01,0.0,0.01,620544,210944,921600,921600,111847,111847,112576,112576
G1GCConcurrentUndoCycle,ConcurrentEvent,2023-07-19T10:15:10.153+02:00@2244715.667,0.001159,GCCAUSE_NOT_SET,0,0,0,0,0,0,0,0,0,0,0
ConcurrentCleanupForNextMark,ConcurrentEvent,2023-07-19T10:15:10.153+02:00@2244715.667,0.001117,UNKNOWN_GCCAUSE,0,0,0,0,0,0,0,0,0,0,0
G1GCYoungInitialMark,PauseEvent,2023-07-19T10:15:12.513+02:00@2244718.026,0.005136999999999999,G1_HUMONGOUS_ALLOCATION,0.01,0.01,0.01,474112,210944,921600,921600,111847,111847,112576,112576
G1GCConcurrentUndoCycle,ConcurrentEvent,2023-07-19T10:15:12.518+02:00@2244718.032,0.0014579999999999999,GCCAUSE_NOT_SET,0,0,0,0,0,0,0,0,0,0,0
ConcurrentCleanupForNextMark,ConcurrentEvent,2023-07-19T10:15:12.518+02:00@2244718.032,0.001424,UNKNOWN_GCCAUSE,0,0,0,0,0,0,0,0,0,0,0
G1GCYoungInitialMark,PauseEvent,2023-07-19T10:15:14.243+02:00@2244719.756,0.005806,G1_HUMONGOUS_ALLOCATION,0.01,0.0,0.01,446464,209920,921600,921600,111847,111847,112576,112576
G1GCConcurrentUndoCycle,ConcurrentEvent,2023-07-19T10:15:14.248+02:00@2244719.762,0.0017909999999999998,GCCAUSE_NOT_SET,0,0,0,0,0,0,0,0,0,0,0
ConcurrentCleanupForNextMark,ConcurrentEvent,2023-07-19T10:15:14.249+02:00@2244719.762,0.0017430000000000002,UNKNOWN_GCCAUSE,0,0,0,0,0,0,0,0,0,0,0
G1GCYoungInitialMark,PauseEvent,2023-07-19T10:15:14.969+02:00@2244720.483,0.004613000000000001,G1_HUMONGOUS_ALLOCATION,0.01,0.0,0.0,348160,209920,921600,921600,111847,111847,112576,112576
G1GCConcurrentUndoCycle,ConcurrentEvent,2023-07-19T10:15:14.974+02:00@2244720.487,0.001411,GCCAUSE_NOT_SET,0,0,0,0,0,0,0,0,0,0,0
ConcurrentCleanupForNextMark,ConcurrentEvent,2023-07-19T10:15:14.974+02:00@2244720.487,0.0013540000000000002,UNKNOWN_GCCAUSE,0,0,0,0,0,0,0,0,0,0,0
G1GCYoungInitialMark,PauseEvent,2023-07-19T10:15:17.242+02:00@2244722.755,0.0050030000000000005,G1_HUMONGOUS_ALLOCATION,0.0,0.01,0.0,538624,210944,921600,921600,111847,111847,112576,112576
G1GCConcurrentUndoCycle,ConcurrentEvent,2023-07-19T10:15:17.247+02:00@2244722.760,0.0013700000000000001,GCCAUSE_NOT_SET,0,0,0,0,0,0,0,0,0,0,0
ConcurrentCleanupForNextMark,ConcurrentEvent,2023-07-19T10:15:17.247+02:00@2244722.760,0.0013340000000000001,UNKNOWN_GCCAUSE,0,0,0,0,0,0,0,0,0,0,0
G1GCYoungInitialMark,PauseEvent,2023-07-19T10:15:19.639+02:00@2244725.153,0.0053289999999999995,G1_HUMONGOUS_ALLOCATION,0.01,0.0,0.0,629760,209920,921600,921600,111847,111847,112576,112576
G1GCConcurrentUndoCycle,ConcurrentEvent,2023-07-19T10:15:19.645+02:00@2244725.158,0.002545,GCCAUSE_NOT_SET,0,0,0,0,0,0,0,0,0,0,0
ConcurrentCleanupForNextMark,ConcurrentEvent,2023-07-19T10:15:19.645+02:00@2244725.158,0.002519,UNKNOWN_GCCAUSE,0,0,0,0,0,0,0,0,0,0,0
G1GCYoungInitialMark,PauseEvent,2023-07-19T10:15:21.365+02:00@2244726.879,0.004869,G1_HUMONGOUS_ALLOCATION,0.01,0.0,0.01,473088,209920,921600,921600,111847,111847,112576,112576
G1GCConcurrentUndoCycle,ConcurrentEvent,2023-07-19T10:15:21.370+02:00@2244726.884,0.001588,GCCAUSE_NOT_SET,0,0,0,0,0,0,0,0,0,0,0
ConcurrentCleanupForNextMark,ConcurrentEvent,2023-07-19T10:15:21.370+02:00@2244726.884,0.0015680000000000002,UNKNOWN_GCCAUSE,0,0,0,0,0,0,0,0,0,0,0
G1GCYoungInitialMark,PauseEvent,2023-07-19T10:15:22.924+02:00@2244728.437,0.0047409999999999996,G1_HUMONGOUS_ALLOCATION,0.0,0.0,0.01,438272,209920,921600,921600,111847,111847,112576,112576
G1GCConcurrentUndoCycle,ConcurrentEvent,2023-07-19T10:15:22.929+02:00@2244728.442,0.001189,GCCAUSE_NOT_SET,0,0,0,0,0,0,0,0,0,0,0
ConcurrentCleanupForNextMark,ConcurrentEvent,2023-07-19T10:15:22.929+02:00@2244728.442,0.0011690000000000001,UNKNOWN_GCCAUSE,0,0,0,0,0,0,0,0,0,0,0
G1GCYoungInitialMark,PauseEvent,2023-07-19T10:15:26.200+02:00@2244731.713,0.005174000000000001,G1_HUMONGOUS_ALLOCATION,0.0,0.0,0.0,610304,209920,921600,921600,111847,111847,112576,112576
G1GCConcurrentUndoCycle,ConcurrentEvent,2023-07-19T10:15:26.205+02:00@2244731.718,0.001471,GCCAUSE_NOT_SET,0,0,0,0,0,0,0,0,0,0,0
ConcurrentCleanupForNextMark,ConcurrentEvent,2023-07-19T10:15:26.205+02:00@2244731.718,0.001453,UNKNOWN_GCCAUSE,0,0,0,0,0,0,0,0,0,0,0
G1GCYoungInitialMark,PauseEvent,2023-07-19T10:15:27.836+02:00@2244733.349,0.004923,G1_HUMONGOUS_ALLOCATION,0.01,0.0,0.01,444416,210944,921600,921600,111847,111847,112576,112576
G1GCConcurrentUndoCycle,ConcurrentEvent,2023-07-19T10:15:27.841+02:00@2244733.354,0.001724,GCCAUSE_NOT_SET,0,0,0,0,0,0,0,0,0,0,0
ConcurrentCleanupForNextMark,ConcurrentEvent,2023-07-19T10:15:27.841+02:00@2244733.354,0.001703,UNKNOWN_GCCAUSE,0,0,0,0,0,0,0,0,0,0,0
G1GCYoungInitialMark,PauseEvent,2023-07-19T10:15:28.704+02:00@2244734.218,0.008149,G1_HUMONGOUS_ALLOCATION,0.02,0.0,0.01,337920,211968,921600,921600,111847,111847,112576,112576
G1GCConcurrentUndoCycle,ConcurrentEvent,2023-07-19T10:15:28.713+02:00@2244734.226,0.001387,GCCAUSE_NOT_SET,0,0,0,0,0,0,0,0,0,0,0
ConcurrentCleanupForNextMark,ConcurrentEvent,2023-07-19T10:15:28.713+02:00@2244734.226,0.001366,UNKNOWN_GCCAUSE,0,0,0,0,0,0,0,0,0,0,0
G1GCYoungInitialMark,PauseEvent,2023-07-19T10:15:33.279+02:00@2244738.792,0.005707,G1_HUMONGOUS_ALLOCATION,0.01,0.01,0.0,746496,209920,921600,921600,111847,111847,112576,112576
G1GCConcurrentUndoCycle,ConcurrentEvent,2023-07-19T10:15:33.285+02:00@2244738.798,0.001839,GCCAUSE_NOT_SET,0,0,0,0,0,0,0,0,0,0,0
ConcurrentCleanupForNextMark,ConcurrentEvent,2023-07-19T10:15:33.285+02:00@2244738.798,0.001817,UNKNOWN_GCCAUSE,0,0,0,0,0,0,0,0,0,0,0
G1GCYoungInitialMark,PauseEvent,2023-07-19T10:15:35.334+02:00@2244740.847,0.005467,G1_HUMONGOUS_ALLOCATION,0.01,0.0,0.01,512000,210944,921600,921600,111847,111847,112576,112576
G1GCConcurrentUndoCycle,ConcurrentEvent,2023-07-19T10:15:35.340+02:00@2244740.853,0.001256,GCCAUSE_NOT_SET,0,0,0,0,0,0,0,0,0,0,0
ConcurrentCleanupForNextMark,ConcurrentEvent,2023-07-19T10:15:35.340+02:00@2244740.853,0.001227,UNKNOWN_GCCAUSE,0,0,0,0,0,0,0,0,0,0,0
G1GCYoungInitialMark,PauseEvent,2023-07-19T10:15:36.203+02:00@2244741.717,0.005557,G1_HUMONGOUS_ALLOCATION,0.0,0.0,0.01,362496,211968,921600,921600,111847,111847,112576,112576
G1GCConcurrentUndoCycle,ConcurrentEvent,2023-07-19T10:15:36.209+02:00@2244741.722,0.001572,GCCAUSE_NOT_SET,0,0,0,0,0,0,0,0,0,0,0
ConcurrentCleanupForNextMark,ConcurrentEvent,2023-07-19T10:15:36.209+02:00@2244741.722,0.0015309999999999998,UNKNOWN_GCCAUSE,0,0,0,0,0,0,0,0,0,0,0
G1GCYoungInitialMark,PauseEvent,2023-07-19T10:15:37.353+02:00@2244742.866,0.0046440000000000006,G1_HUMONGOUS_ALLOCATION,0.01,0.0,0.01,365568,209920,921600,921600,111847,111847,112576,112576
G1GCConcurrentUndoCycle,ConcurrentEvent,2023-07-19T10:15:37.358+02:00@2244742.871,0.0012900000000000001,GCCAUSE_NOT_SET,0,0,0,0,0,0,0,0,0,0,0
ConcurrentCleanupForNextMark,ConcurrentEvent,2023-07-19T10:15:37.358+02:00@2244742.871,0.0012569999999999999,UNKNOWN_GCCAUSE,0,0,0,0,0,0,0,0,0,0,0
G1GCYoungInitialMark,PauseEvent,2023-07-19T10:15:38.346+02:00@2244743.859,0.005695,G1_HUMONGOUS_ALLOCATION,0.0,0.01,0.01,366592,209920,921600,921600,111847,111847,112576,112576
G1GCConcurrentUndoCycle,ConcurrentEvent,2023-07-19T10:15:38.352+02:00@2244743.865,0.001433,GCCAUSE_NOT_SET,0,0,0,0,0,0,0,0,0,0,0
ConcurrentCleanupForNextMark,ConcurrentEvent,2023-07-19T10:15:38.352+02:00@2244743.865,0.0013700000000000001,UNKNOWN_GCCAUSE,0,0,0,0,0,0,0,0,0,0,0
Young,PauseEvent,2023-07-19T10:15:42.045+02:00@2244747.558,0.005126,G1_EVACUATION_PAUSE,0.01,0.0,0.01,769024,209920,921600,921600,111847,111847,112576,112576
G1GCYoungInitialMark,PauseEvent,2023-07-19T10:15:43.747+02:00@2244749.260,0.005966999999999999,G1_HUMONGOUS_ALLOCATION,0.01,0.0,0.01,450560,211968,921600,921600,111847,111847,112576,112576
G1GCConcurrentUndoCycle,ConcurrentEvent,2023-07-19T10:15:43.753+02:00@2244749.266,0.001095,GCCAUSE_NOT_SET,0,0,0,0,0,0,0,0,0,0,0
ConcurrentCleanupForNextMark,ConcurrentEvent,2023-07-19T10:15:43.753+02:00@2244749.266,0.00108,UNKNOWN_GCCAUSE,0,0,0,0,0,0,0,0,0,0,0
G1GCYoungInitialMark,PauseEvent,2023-07-19T10:15:44.215+02:00@2244749.728,0.005026,G1_HUMONGOUS_ALLOCATION,0.01,0.0,0.01,309248,209920,921600,921600,111847,111847,112576,112576
G1GCConcurrentUndoCycle,ConcurrentEvent,2023-07-19T10:15:44.220+02:00@2244749.733,0.0015589999999999998,GCCAUSE_NOT_SET,0,0,0,0,0,0,0,0,0,0,0
ConcurrentCleanupForNextMark,ConcurrentEvent,2023-07-19T10:15:44.220+02:00@2244749.733,0.001537,UNKNOWN_GCCAUSE,0,0,0,0,0,0,0,0,0,0,0
G1GCYoungInitialMark,PauseEvent,2023-07-19T10:15:45.535+02:00@2244751.048,0.005107,G1_HUMONGOUS_ALLOCATION,0.01,0.0,0.01,382976,211968,921600,921600,111847,111847,112576,112576
G1GCConcurrentUndoCycle,ConcurrentEvent,2023-07-19T10:15:45.540+02:00@2244751.053,0.001395,GCCAUSE_NOT_SET,0,0,0,0,0,0,0,0,0,0,0
ConcurrentCleanupForNextMark,ConcurrentEvent,2023-07-19T10:15:45.540+02:00@2244751.053,0.0013779999999999999,UNKNOWN_GCCAUSE,0,0,0,0,0,0,0,0,0,0,0
G1GCYoungInitialMark,PauseEvent,2023-07-19T10:15:46.534+02:00@2244752.048,0.005285,G1_HUMONGOUS_ALLOCATION,0.01,0.0,0.01,372736,209920,921600,921600,111847,111847,112576,112576
G1GCConcurrentUndoCycle,ConcurrentEvent,2023-07-19T10:15:46.540+02:00@2244752.053,0.0014119999999999998,GCCAUSE_NOT_SET,0,0,0,0,0,0,0,0,0,0,0
ConcurrentCleanupForNextMark,ConcurrentEvent,2023-07-19T10:15:46.540+02:00@2244752.053,0.001392,UNKNOWN_GCCAUSE,0,0,0,0,0,0,0,0,0,0,0
G1GCYoungInitialMark,PauseEvent,2023-07-19T10:15:47.765+02:00@2244753.279,0.0058,G1_HUMONGOUS_ALLOCATION,0.01,0.0,0.01,429056,212992,921600,921600,111847,111847,112576,112576
G1GCConcurrentUndoCycle,ConcurrentEvent,2023-07-19T10:15:47.771+02:00@2244753.285,0.001307,GCCAUSE_NOT_SET,0,0,0,0,0,0,0,0,0,0,0
ConcurrentCleanupForNextMark,ConcurrentEvent,2023-07-19T10:15:47.771+02:00@2244753.285,0.001292,UNKNOWN_GCCAUSE,0,0,0,0,0,0,0,0,0,0,0
G1GCYoungInitialMark,PauseEvent,2023-07-19T10:15:49.205+02:00@2244754.718,0.005432,G1_HUMONGOUS_ALLOCATION,0.01,0.0,0.01,421888,212992,921600,921600,111847,111847,112576,112576
G1GCConcurrentUndoCycle,ConcurrentEvent,2023-07-19T10:15:49.211+02:00@2244754.724,0.00116,GCCAUSE_NOT_SET,0,0,0,0,0,0,0,0,0,0,0
ConcurrentCleanupForNextMark,ConcurrentEvent,2023-07-19T10:15:49.211+02:00@2244754.724,0.001142,UNKNOWN_GCCAUSE,0,0,0,0,0,0,0,0,0,0,0
G1GCYoungInitialMark,PauseEvent,2023-07-19T10:15:52.919+02:00@2244758.432,0.0059370000000000004,G1_HUMONGOUS_ALLOCATION,0.01,0.0,0.0,652288,211968,921600,921600,111847,111847,112576,112576
G1GCConcurrentUndoCycle,ConcurrentEvent,2023-07-19T10:15:52.925+02:00@2244758.438,0.001638,GCCAUSE_NOT_SET,0,0,0,0,0,0,0,0,0,0,0
ConcurrentCleanupForNextMark,ConcurrentEvent,2023-07-19T10:15:52.925+02:00@2244758.438,0.001613,UNKNOWN_GCCAUSE,0,0,0,0,0,0,0,0,0,0,0
G1GCYoungInitialMark,PauseEvent,2023-07-19T10:15:55.622+02:00@2244761.135,0.005418999999999999,G1_HUMONGOUS_ALLOCATION,0.01,0.0,0.0,526336,211968,921600,921600,111847,111847,112576,112576
G1GCConcurrentUndoCycle,ConcurrentEvent,2023-07-19T10:15:55.628+02:00@2244761.141,0.001643,GCCAUSE_NOT_SET,0,0,0,0,0,0,0,0,0,0,0
